instance_sn,role,app_name,cpu_request,cpu_limit,gpu_request,gpu_limit,rdma_request,rdma_limit,memory_request,memory_limit,disk_request,disk_limit,max_instance_per_node,creation_time,scheduled_time,deletion_time,estimated_runtime
instance_17085,CN,app_123,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,1783792.0,1783929.0,1792572.0,8780.0
instance_17086,CN,app_123,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,1783792.0,1783792.0,1792506.0,8714.0
instance_17087,CN,app_123,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,1783792.0,1783792.0,1793252.0,9460.0
instance_17088,CN,app_123,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,1783916.0,1783929.0,1793981.0,10065.0
instance_17089,CN,app_123,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,1783792.0,1783792.0,1797007.0,13215.0
instance_17090,CN,app_123,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,1783791.0,1783792.0,1797977.0,14186.0
instance_17091,CN,app_123,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,1783791.0,1783792.0,1810735.0,26944.0
instance_17092,CN,app_123,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,1783792.0,1783792.0,2220995.0,437203.0
instance_17093,CN,app_123,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,1783792.0,1783792.0,2500491.0,716699.0
instance_17095,CN,app_123,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,1783792.0,1783879.0,1784465.0,673.0
instance_17096,CN,app_123,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,1783792.0,1783909.0,1784465.0,673.0
instance_17097,CN,app_123,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,1783792.0,1783894.0,1790961.0,7169.0
instance_17098,CN,app_123,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,1783792.0,1783894.0,1791162.0,7370.0
instance_17099,CN,app_123,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,1783792.0,1783849.0,1792343.0,8551.0
instance_17100,CN,app_123,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,1783792.0,1783792.0,1809917.0,26125.0
instance_17102,HN,app_123,8,8,1,1,25,25,16.0,16.0,170.0,200.0,2,1783856.0,1783856.0,1784590.0,734.0
instance_17103,HN,app_123,8,8,1,1,25,25,16.0,16.0,170.0,200.0,2,1783855.0,1783855.0,1784590.0,735.0
instance_17104,HN,app_123,8,8,1,1,25,25,16.0,16.0,170.0,200.0,2,1783856.0,1783856.0,1784590.0,734.0
instance_17105,HN,app_123,8,8,1,1,25,25,16.0,16.0,170.0,200.0,2,1783856.0,1783856.0,1784590.0,734.0
instance_17106,HN,app_123,8,8,1,1,25,25,16.0,16.0,170.0,200.0,2,1783856.0,1783856.0,1784590.0,734.0
instance_17107,HN,app_123,8,8,1,1,25,25,16.0,16.0,170.0,200.0,2,1783856.0,1783856.0,1784590.0,734.0
instance_17108,HN,app_123,8,8,1,1,25,25,16.0,16.0,170.0,200.0,2,1783856.0,1783856.0,1784590.0,734.0
instance_17109,HN,app_123,8,8,1,1,25,25,16.0,16.0,170.0,200.0,2,1783856.0,1783856.0,1784590.0,734.0
instance_17110,HN,app_123,8,8,1,1,25,25,16.0,16.0,170.0,200.0,2,1783856.0,1783856.0,1784590.0,734.0
instance_17111,HN,app_123,8,8,1,1,25,25,16.0,16.0,170.0,200.0,2,1783856.0,1783856.0,1784590.0,734.0
instance_17112,HN,app_123,8,8,1,1,25,25,16.0,16.0,170.0,200.0,2,1783856.0,1783856.0,1784590.0,734.0
instance_17113,HN,app_123,8,8,1,1,25,25,16.0,16.0,170.0,200.0,2,1783856.0,1783856.0,1784590.0,734.0
instance_17114,HN,app_123,8,8,1,1,25,25,16.0,16.0,170.0,200.0,2,1783856.0,1783856.0,1784590.0,734.0
instance_17115,HN,app_123,8,8,1,1,25,25,16.0,16.0,170.0,200.0,2,1783856.0,1783856.0,1784590.0,734.0
instance_17116,HN,app_123,8,8,1,1,25,25,16.0,16.0,170.0,200.0,2,1783856.0,1783856.0,1784590.0,734.0
instance_17117,HN,app_123,8,8,1,1,25,25,16.0,16.0,170.0,200.0,2,1783856.0,1783856.0,1784590.0,734.0
instance_17118,HN,app_123,8,8,1,1,25,25,16.0,16.0,170.0,200.0,2,1783855.0,1783856.0,1785043.0,1188.0
instance_17120,CN,app_123,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,1783916.0,1783916.0,1829156.0,45240.0
instance_17121,CN,app_123,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,1783917.0,1783959.0,1790395.0,6478.0
instance_17123,CN,app_123,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,1783792.0,1783792.0,1783917.0,125.0
instance_17124,CN,app_123,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,1783919.0,1783934.0,1789768.0,5849.0
instance_17126,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,1783991.0,1783991.0,1784122.0,131.0
instance_17127,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,1783991.0,1784107.0,2394733.0,610742.0
instance_17129,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1784021.0,1784021.0,1790961.0,6940.0
instance_17131,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,1784152.0,1784194.0,1784685.0,533.0
instance_17132,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1785118.0,1785118.0,1785132.0,14.0
instance_17133,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1784557.0,1784557.0,1784678.0,121.0
instance_17134,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1784831.0,1784831.0,1784964.0,133.0
instance_17135,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1784963.0,1784963.0,1785095.0,132.0
instance_17136,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1784423.0,1784423.0,1784546.0,123.0
instance_17137,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1784425.0,1784425.0,1784549.0,124.0
instance_17138,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1784989.0,1784989.0,1785109.0,120.0
instance_17139,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1784168.0,1784168.0,1785133.0,965.0
instance_17140,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1784686.0,1784686.0,1784821.0,135.0
instance_17141,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1784169.0,1784169.0,1785133.0,964.0
instance_17142,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1784169.0,1784169.0,1785134.0,965.0
instance_17143,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1785120.0,1785120.0,1785134.0,14.0
instance_17148,CN,app_123,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,1783792.0,1783792.0,1783915.0,123.0
instance_17154,CN,app_144,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1784412.0,1784412.0,1791535.0,7123.0
instance_17155,CN,app_139,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1784412.0,1784412.0,1792181.0,7769.0
instance_17156,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1784412.0,1784412.0,1816483.0,32071.0
instance_17158,CN,app_123,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,1784443.0,1784454.0,1837604.0,53161.0
instance_17159,CN,app_144,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1784480.0,1784480.0,1845826.0,61346.0
instance_17163,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,1784682.0,1784682.0,2370759.0,586077.0
instance_17164,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,1784553.0,1784683.0,1790461.0,5908.0
instance_17165,HN,app_77,8,8,1,1,25,25,40.0,40.0,170.0,200.0,2,1784761.0,1785614.0,1786108.0,1347.0
instance_17166,HN,app_77,8,8,1,1,25,25,40.0,40.0,170.0,200.0,2,1784761.0,1785569.0,1786058.0,1297.0
instance_17167,HN,app_77,8,8,1,1,25,25,40.0,40.0,170.0,200.0,2,1784761.0,1785674.0,1786136.0,1375.0
instance_17168,HN,app_77,8,8,1,1,25,25,40.0,40.0,170.0,200.0,2,1784761.0,1784761.0,1787817.0,3056.0
instance_17169,HN,app_77,8,8,1,1,25,25,40.0,40.0,170.0,200.0,2,1784761.0,1785599.0,1787817.0,3056.0
instance_17171,HN,app_144,8,8,1,1,25,25,40.0,40.0,170.0,200.0,2,1784781.0,1785664.0,1786052.0,1271.0
instance_17175,HN,app_123,8,8,1,1,25,25,16.0,16.0,170.0,200.0,2,1784802.0,1784859.0,1786496.0,1694.0
instance_17176,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1784802.0,1784802.0,1851890.0,67088.0
instance_17178,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1784921.0,1784921.0,1790597.0,5676.0
instance_17179,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1784972.0,1784972.0,1790010.0,5038.0
instance_17184,CN,app_139,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1785256.0,1785256.0,1792181.0,6925.0
instance_17185,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1785345.0,1785345.0,1790624.0,5279.0
instance_17189,CN,app_144,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1785374.0,1785374.0,1791939.0,6565.0
instance_17190,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1785371.0,1785372.0,1944162.0,158791.0
instance_17192,CN,app_30,48,48,0,0,1,1,240.0,240.0,408.0,480.0,-1,1785521.0,1785521.0,2366448.0,580927.0
instance_17194,CN,app_27,64,64,0,0,1,1,320.0,320.0,408.0,480.0,-1,1785545.0,1785545.0,1793565.0,8020.0
instance_17195,HN,app_144,8,8,1,1,25,25,40.0,40.0,170.0,200.0,2,1785832.0,1785874.0,1787814.0,1982.0
instance_17201,CN,app_19,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1786132.0,1786132.0,1787323.0,1191.0
instance_17202,CN,app_27,64,64,0,0,1,1,320.0,320.0,384.0,480.0,-1,1786267.0,1786267.0,1796363.0,10096.0
instance_17203,HN,app_21,8,8,1,1,75,75,16.0,16.0,255.0,300.0,4,1786276.0,1786276.0,1786985.0,709.0
instance_17204,HN,app_14,8,8,1,1,25,25,16.0,16.0,170.0,200.0,2,1786278.0,1786278.0,1786986.0,708.0
instance_17205,HN,app_14,8,8,1,1,25,25,16.0,16.0,170.0,200.0,2,1786278.0,1786278.0,1786986.0,708.0
instance_17206,HN,app_53,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,1786278.0,1786278.0,1786985.0,707.0
instance_17209,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,1786277.0,1786277.0,1786986.0,709.0
instance_17210,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,1786277.0,1786277.0,1786986.0,709.0
instance_17211,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,1786278.0,1786278.0,1786986.0,708.0
instance_17212,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,1786278.0,1786278.0,1786986.0,708.0
instance_17213,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,1786277.0,1786277.0,1786986.0,709.0
instance_17214,HN,app_54,8,8,1,1,25,25,32.0,32.0,85.0,100.0,2,1786278.0,1786278.0,1786987.0,709.0
instance_17215,HN,app_60,8,8,1,1,25,25,16.0,16.0,425.0,500.0,2,1786278.0,1786278.0,1786987.0,709.0
instance_17216,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,1786277.0,1786277.0,1786992.0,715.0
instance_17217,HN,app_98,8,8,1,1,25,25,16.0,16.0,170.0,200.0,2,1786278.0,1786469.0,1806468.0,20190.0
instance_17223,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,1786279.0,1786279.0,1786988.0,709.0
instance_17225,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,1786280.0,1786280.0,1786989.0,709.0
instance_17226,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,1786279.0,1786984.0,1787029.0,750.0
instance_17229,HN,app_53,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,1786281.0,1786281.0,1786984.0,703.0
instance_17230,HN,app_100,8,8,1,1,25,25,16.0,16.0,170.0,200.0,2,1786281.0,1786281.0,1786990.0,709.0
instance_17231,HN,app_27,8,8,1,1,25,25,40.0,40.0,85.0,100.0,4,1786281.0,1786384.0,1796339.0,10058.0
instance_17235,HN,app_50,8,8,1,1,25,25,40.0,40.0,85.0,100.0,4,1786282.0,1786984.0,1786985.0,703.0
instance_17237,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1786332.0,1786332.0,1790648.0,4316.0
instance_17238,CN,app_77,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1786337.0,1786337.0,1839373.0,53036.0
instance_17240,CN,app_27,64,64,0,0,1,1,320.0,320.0,384.0,480.0,-1,1786400.0,1786401.0,1793603.0,7203.0
instance_17241,CN,app_77,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1786905.0,1786905.0,1866093.0,79188.0
instance_17243,CN,app_38,192,192,0,0,51,51,960.0,960.0,340.0,400.0,-1,1787255.0,1787255.0,1787379.0,124.0
instance_17244,HN,app_60,8,8,1,1,25,25,16.0,16.0,425.0,500.0,2,1787624.0,1787684.0,2328822.0,541198.0
instance_17245,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,1787626.0,1787684.0,1789602.0,1976.0
instance_17246,HN,app_100,8,8,1,1,25,25,16.0,16.0,170.0,200.0,2,1787625.0,1787684.0,1804329.0,16704.0
instance_17250,HN,app_144,8,8,1,1,25,25,40.0,40.0,170.0,200.0,2,1787627.0,1787627.0,1804226.0,16599.0
instance_17251,HN,app_89,8,8,1,1,50,50,40.0,40.0,85.0,100.0,4,1788088.0,1788089.0,1796995.0,8907.0
instance_17252,CN,app_89,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1788089.0,1788089.0,1930524.0,142435.0
instance_17253,CN,app_48,96,96,0,0,1,1,480.0,480.0,240.0,300.0,-1,1788562.0,1788562.0,1828721.0,40159.0
instance_17254,CN,app_27,64,64,0,0,1,1,320.0,320.0,384.0,480.0,-1,1788562.0,1788563.0,1793603.0,5041.0
instance_17255,HN,app_19,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,1788883.0,1788884.0,1804320.0,15437.0
instance_17257,HN,app_14,8,8,1,1,25,25,16.0,16.0,170.0,200.0,2,1789044.0,1789044.0,1791753.0,2709.0
instance_17258,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,1789044.0,1789059.0,1793018.0,3974.0
instance_17259,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,1789044.0,1789059.0,1793024.0,3980.0
instance_17260,HN,app_18,8,8,1,1,50,50,40.0,40.0,85.0,100.0,4,1789044.0,1789044.0,1804201.0,15157.0
instance_17261,HN,app_20,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,1789044.0,1789044.0,2044444.0,255400.0
instance_17266,HN,app_54,8,8,1,1,25,25,32.0,32.0,85.0,100.0,2,1789046.0,1789059.0,1804393.0,15347.0
instance_17269,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,1789284.0,1789284.0,1790228.0,944.0
instance_17270,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,1789284.0,1789284.0,1790228.0,944.0
instance_17271,CN,app_18,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1789284.0,1789284.0,1798262.0,8978.0
instance_17272,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1789283.0,1789283.0,1826420.0,37137.0
instance_17273,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1789283.0,1789283.0,1826407.0,37124.0
instance_17274,CN,app_18,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1789284.0,1789284.0,1853518.0,64234.0
instance_17275,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1789283.0,1789283.0,1875765.0,86482.0
instance_17279,CN,app_5,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1789285.0,1789285.0,1794775.0,5490.0
instance_17280,CN,app_123,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,1789284.0,1789285.0,1836631.0,47347.0
instance_17281,CN,app_123,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,1789284.0,1789285.0,1850417.0,61133.0
instance_17282,CN,app_123,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,1789285.0,1789285.0,2042095.0,252810.0
instance_17285,CN,app_27,64,64,0,0,1,1,320.0,320.0,408.0,480.0,-1,1789286.0,1789299.0,1793566.0,4280.0
instance_17286,CN,app_27,64,64,0,0,1,1,320.0,320.0,408.0,480.0,-1,1789286.0,1789286.0,1793565.0,4279.0
instance_17287,CN,app_27,64,64,0,0,1,1,320.0,320.0,408.0,480.0,-1,1789286.0,1789299.0,1793566.0,4280.0
instance_17288,CN,app_107,96,96,0,0,1,1,600.0,600.0,255.0,300.0,-1,1789286.0,1789286.0,1797816.0,8530.0
instance_17289,CN,app_77,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1789286.0,1789286.0,1878799.0,89513.0
instance_17290,CN,app_27,64,64,0,0,1,1,320.0,320.0,408.0,480.0,-1,1789286.0,1789286.0,1793565.0,4279.0
instance_17291,CN,app_27,64,64,0,0,1,1,320.0,320.0,408.0,480.0,-1,1789286.0,1789286.0,1793565.0,4279.0
instance_17292,CN,app_27,64,64,0,0,1,1,320.0,320.0,408.0,480.0,-1,1789286.0,1789299.0,1793565.0,4279.0
instance_17293,CN,app_27,64,64,0,0,1,1,320.0,320.0,408.0,480.0,-1,1789286.0,1789299.0,1796352.0,7066.0
instance_17294,CN,app_94,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1789286.0,1789286.0,1805404.0,16118.0
instance_17295,CN,app_27,64,64,0,0,1,1,320.0,320.0,408.0,480.0,-1,1789286.0,1789303.0,1796352.0,7066.0
instance_17297,HN,app_20,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,1789419.0,1789419.0,1789425.0,6.0
instance_17298,CN,app_123,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,1789651.0,1789651.0,1835260.0,45609.0
instance_17299,CN,app_27,64,64,0,0,1,1,320.0,320.0,408.0,480.0,-1,1789660.0,1789660.0,1793566.0,3906.0
instance_17300,CN,app_27,64,64,0,0,1,1,320.0,320.0,408.0,480.0,-1,1789660.0,1789719.0,1793566.0,3906.0
instance_17301,CN,app_27,64,64,0,0,1,1,320.0,320.0,408.0,480.0,-1,1789660.0,1789660.0,1793566.0,3906.0
instance_17303,CN,app_77,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1789825.0,1789825.0,1796103.0,6278.0
instance_17305,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1789912.0,1789912.0,1818090.0,28178.0
instance_17306,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1789912.0,1789912.0,1797341.0,7429.0
instance_17307,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1789912.0,1789912.0,1837427.0,47515.0
instance_17308,CN,app_21,96,96,0,0,1,1,480.0,480.0,340.0,400.0,-1,1789943.0,1789944.0,1803623.0,13680.0
instance_17309,CN,app_28,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1790004.0,1790014.0,1853658.0,63654.0
instance_17311,CN,app_77,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1790035.0,1790035.0,1796137.0,6102.0
instance_17312,CN,app_2,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,1790064.0,1790064.0,1812945.0,22881.0
instance_17313,CN,app_100,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1790064.0,1790064.0,2628033.0,837969.0
instance_17315,CN,app_18,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1790098.0,1790098.0,1800745.0,10647.0
instance_17317,CN,app_47,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1790213.0,1790213.0,1798154.0,7941.0
instance_17318,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,1790230.0,1790230.0,1877850.0,87620.0
instance_17320,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1790244.0,1790244.0,1797867.0,7623.0
instance_17322,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1790304.0,1790304.0,1888016.0,97712.0
instance_17323,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1790394.0,1790394.0,1851242.0,60848.0
instance_17324,CN,app_27,64,64,0,0,1,1,320.0,320.0,408.0,480.0,-1,1790486.0,1790486.0,1793566.0,3080.0
instance_17325,CN,app_143,64,64,0,0,1,1,320.0,320.0,544.0,640.0,-1,1790487.0,1790487.0,1857258.0,66771.0
instance_17326,CN,app_123,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,1790487.0,1790487.0,2022569.0,232082.0
instance_17327,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,1790505.0,1790564.0,1793036.0,2531.0
instance_17328,HN,app_62,8,8,1,1,25,25,40.0,40.0,170.0,200.0,2,1790508.0,1790564.0,1803837.0,13329.0
instance_17329,HN,app_103,8,8,1,1,25,25,40.0,40.0,255.0,300.0,4,1790517.0,1790799.0,1791096.0,579.0
instance_17330,CN,app_47,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1790517.0,1790517.0,1805989.0,15472.0
instance_17331,HN,app_114,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,1790517.0,1790517.0,1815686.0,25169.0
instance_17333,HN,app_62,8,8,1,1,25,25,40.0,40.0,170.0,200.0,2,1790532.0,1790559.0,1803821.0,13289.0
instance_17335,HN,app_2,8,8,1,1,25,25,32.0,32.0,170.0,200.0,4,1790544.0,1790544.0,1791058.0,514.0
instance_17336,HN,app_2,8,8,1,1,25,25,32.0,32.0,170.0,200.0,4,1790544.0,1790544.0,1791060.0,516.0
instance_17337,CN,app_27,64,64,0,0,1,1,320.0,320.0,408.0,480.0,-1,1790546.0,1790546.0,1793566.0,3020.0
instance_17338,CN,app_123,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,1790546.0,1790546.0,1806026.0,15480.0
instance_17339,HN,app_2,8,8,1,1,25,25,32.0,32.0,170.0,200.0,4,1790558.0,1790558.0,1791064.0,506.0
instance_17340,HN,app_20,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,1790618.0,1790618.0,1790624.0,6.0
instance_17341,CN,app_89,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1790623.0,1790623.0,1797000.0,6377.0
instance_17342,HN,app_89,8,8,1,1,50,50,40.0,40.0,85.0,100.0,4,1790623.0,1790623.0,1798160.0,7537.0
instance_17344,CN,app_123,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,1790699.0,1790699.0,1798016.0,7317.0
instance_17346,CN,app_144,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1790763.0,1790763.0,1916022.0,125259.0
instance_17349,CN,app_77,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1790785.0,1790785.0,2160598.0,369813.0
instance_17350,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1790874.0,1790874.0,1819723.0,28849.0
instance_17351,CN,app_27,64,64,0,0,1,1,320.0,320.0,408.0,480.0,-1,1790935.0,1790935.0,1796352.0,5417.0
instance_17352,CN,app_107,96,96,0,0,1,1,600.0,600.0,255.0,300.0,-1,1790934.0,1790935.0,1813341.0,22407.0
instance_17353,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1790968.0,1790968.0,1828942.0,37974.0
instance_17354,CN,app_144,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1791235.0,1791235.0,1938292.0,147057.0
instance_17355,CN,app_79,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,1791293.0,1791294.0,1797544.0,6251.0
instance_17356,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1791294.0,1791295.0,1882075.0,90781.0
instance_17357,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1791294.0,1791294.0,2364707.0,573413.0
instance_17359,CN,app_143,64,64,0,0,1,1,320.0,320.0,544.0,640.0,-1,1791355.0,1791355.0,1795932.0,4577.0
instance_17363,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1791625.0,1791626.0,1931368.0,139743.0
instance_17366,CN,app_132,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1791644.0,1791644.0,1794640.0,2996.0
instance_17367,CN,app_132,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1791643.0,1791644.0,1796258.0,4615.0
instance_17368,CN,app_132,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1791643.0,1791644.0,1796531.0,4888.0
instance_17369,CN,app_132,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1791643.0,1791644.0,1812343.0,20700.0
instance_17370,CN,app_132,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1791644.0,1791644.0,1843697.0,52053.0
instance_17372,CN,app_18,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1791743.0,1791743.0,1844492.0,52749.0
instance_17374,CN,app_123,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,1791747.0,1791747.0,1797045.0,5298.0
instance_17376,CN,app_19,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1791769.0,1791769.0,1796502.0,4733.0
instance_17377,CN,app_19,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1791769.0,1791769.0,1796512.0,4743.0
instance_17378,CN,app_19,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1791769.0,1791769.0,1798272.0,6503.0
instance_17379,CN,app_19,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1791769.0,1791769.0,1938480.0,146711.0
instance_17380,CN,app_19,96,96,0,0,1,1,480.0,480.0,240.0,300.0,-1,1791781.0,1791781.0,1793432.0,1651.0
instance_17381,CN,app_19,96,96,0,0,1,1,480.0,480.0,240.0,300.0,-1,1791781.0,1791781.0,1794259.0,2478.0
instance_17382,CN,app_19,96,96,0,0,1,1,480.0,480.0,240.0,300.0,-1,1791781.0,1791781.0,1795518.0,3737.0
instance_17383,CN,app_19,96,96,0,0,1,1,480.0,480.0,240.0,300.0,-1,1791781.0,1791781.0,1800449.0,8668.0
instance_17384,CN,app_19,96,96,0,0,1,1,480.0,480.0,240.0,300.0,-1,1791781.0,1791781.0,1800756.0,8975.0
instance_17387,CN,app_27,64,64,0,0,1,1,320.0,320.0,408.0,480.0,-1,1791865.0,1791865.0,1798337.0,6472.0
instance_17388,CN,app_123,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,1791865.0,1791865.0,1810386.0,18521.0
